2|2|MT|B33|PUREGOLD|D01204|NORTH LUZON|DA0002|DIRECT ACCOUNT - NO DISTRIBUTOR|TCR286|PUREGOLD PC - TUGUEGARAO|B33A1|PG|0|0.0|0.0|0.0
FACE CARE|NOTES|NOTED AND ACKNOWLEDGING OOS:|LABEL||0|0|0
FACE CARE|NOTES|NAME OF DIZER/FMS|SINGLE-LINE TEXT||0|0|0
FACE CARE|NOTES|SIGNATURE OF DIZER/FMS|SIGNATURE CAPTURE||0|0|0
FACE CARE|OTHER BRANCH CONCERNS|FACE CARE CATEGORY CONCERNS|MULTI-LINE TEXT||0|0|0
DEOS|OSA - PUREGOLD|REXONA|LABEL||0|0|0
DEOS|OSA - PUREGOLD|REXONA MEN DEO LTN ICECOOL 360X3ML|CONDITIONAL||0|0|0
DEOS|OSA - PUREGOLD|REXONA MEN AP DEO RLN ICE COOL 24X40ML|CONDITIONAL||0|0|0
DEOS|OSA - PUREGOLD|REXONA WMN DEO LTN PASSION 360X3ML|CONDITIONAL||0|0|0
DEOS|OSA - PUREGOLD|REXONA MEN DEO LTN QUANTUM 360X3ML|CONDITIONAL||0|0|0
DEOS|OSA - PUREGOLD|REXONA WMN DEO LTN POWDER DRY 360X3ML|CONDITIONAL||0|0|0
DEOS|OSA - PUREGOLD|REXONA WMN DEO LTN WHITENING 360X3ML|CONDITIONAL||0|0|0
DEOS|OSA - PUREGOLD|REXONA MEN DEO RLN QUANTUM 24X40ML|CONDITIONAL||0|0|0
DEOS|OSA - PUREGOLD|REXONA WMN DEO LTN SHOWER CLEAN 360X3ML|CONDITIONAL||0|0|0
DEOS|OSA - PUREGOLD|REXONA MEN DEO RLN ICECOOL 24X25ML|CONDITIONAL||0|0|0
DEOS|OSA - PUREGOLD|REXONA MEN DEO RLN QUANTUM 24X25ML|CONDITIONAL||0|0|0
DEOS|OSA - PUREGOLD|REXONA WMN AP DEO RLN WHITENING 24X40ML|CONDITIONAL||0|0|0
DEOS|OSA - PUREGOLD|REXONA WMN DEO RLN WHITENING 24X25ML|CONDITIONAL||0|0|0
DEOS|OSA - PUREGOLD|DOVE|LABEL||0|0|0
DEOS|OSA - PUREGOLD|DOVE AC AP DEO RLN ULTIMATE WHT 24X40ML|CONDITIONAL||0|0|0
DEOS|OSA - PUREGOLD|DOVE RO WHITENING ORIGINAL 24X40ML|CONDITIONAL||0|0|0
DEOS|OSA - PUREGOLD|DOVE RO WHITENING ORIGINAL 24X25ML|CONDITIONAL||0|0|0
DEOS|PACK|REXONA MEN INVISIBLE DRY 25ML|SINGLE ITEM SELECT||0|0|0
DEOS|PLACE- SHARE OF SHELVES|TOTAL MEASUREMENT IN INCHES|LABEL||0|0|0
DEOS|PLACE- SHARE OF SHELVES|ULP BRANDS|LABEL||0|0|0
DEOS|PLACE- SHARE OF SHELVES|TOTAL ULP|COMPUTATIONAL||0|0|0
DEOS|PLACE- SHARE OF SHELVES|DEOS SOS|LABEL||0|0|0
DEOS|PLACE- SHARE OF SHELVES|TOTAL CATEGORY|COMPUTATIONAL||0|0|0
DEOS|PLACE- SHARE OF SHELVES|REMARKS|SINGLE ITEM SELECT||0|0|0
DEOS|PLACE- SHARE OF SHELVES|ADD PHOTO|IMAGE CAPTURE||0|0|0
DEOS|PLACE- SHELF STANDARD|GENDER SEGMENTATION|SINGLE ITEM SELECT||0|0|0
DEOS|PLACE- SHELF STANDARD|DOVE: DOVE BESIDE OR ABOVE NIVEA|SINGLE ITEM SELECT||0|0|0
DEOS|PLACE- SHELF STANDARD|ADD PHOTO|IMAGE CAPTURE||0|0|0
DEOS|PROPOSITION|SHELF STRIP WITH CALL-TO-ACTION|SINGLE ITEM SELECT||0|0|0
DEOS|PROPOSITION|REMARKS|SINGLE ITEM SELECT||0|0|0
DEOS|PROPOSITION|ADD PHOTO|IMAGE CAPTURE||0|0|0
DEOS|NOTES|NOTED AND ACKNOWLEDGING OOS:|LABEL||0|0|0
DEOS|NOTES|NAME OF DIZER/FMS|SINGLE-LINE TEXT||0|0|0
DEOS|NOTES|SIGNATURE OF DIZER/FMS|SIGNATURE CAPTURE||0|0|0
DEOS|OTHER BRANCH CONCERNS|DEOS CATEGORY CONCERNS|MULTI-LINE TEXT||0|0|0
ORAL CARE|OSA - PUREGOLD|CLOSE UP|LABEL||0|0|0
